station,valid,metar
BOS,8/28/2020 16:54,KBOS 281654Z 26005KT 10SM BKN040 BKN250 24/16 A2980 RMK AO2 SLP091 T02440161
BOS,8/28/2020 17:54,KBOS 281754Z 24004KT 10SM SCT040 BKN250 25/16 A2978 RMK AO2 SLP085 T02500161 10256 20178 58007
BOS,8/28/2020 18:54,KBOS 281854Z 27006KT 10SM SCT045 BKN060 BKN250 26/16 A2977 RMK AO2 CIG 050 E SLP079 T02560156
BOS,8/28/2020 19:54,KBOS 281954Z 32007KT 270V030 10SM FEW040 SCT065 SCT250 27/14 A2976 RMK AO2 SLP079 T02720139
BOS,8/28/2020 20:54,KBOS 282054Z 10008KT 10SM SCT055 SCT250 24/16 A2977 RMK AO2 SLP080 T02390156 55005
BOS,8/28/2020 21:54,KBOS 282154Z 07006KT 10SM SCT055 SCT250 22/16 A2977 RMK AO2 SLP082 T02170161
BOS,8/28/2020 22:54,KBOS 282254Z 09006KT 10SM FEW055 SCT250 21/16 A2978 RMK AO2 SLP083 T02060161
BOS,8/28/2020 23:54,KBOS 282354Z 01003KT 10SM FEW050 FEW100 SCT250 21/16 A2980 RMK AO2 SLP091 T02060156 10278 20206 53011
BOS,8/29/2020 0:54,KBOS 290054Z 08005KT 10SM FEW050 FEW100 SCT250 19/16 A2982 RMK AO2 SLP096 T01940156
BOS,8/29/2020 1:54,KBOS 290154Z 00000KT 10SM FEW050 SCT250 19/16 A2982 RMK AO2 SLP096 T01940161
BOS,8/29/2020 2:54,KBOS 290254Z 03003KT 10SM SCT220 OVC250 19/16 A2981 RMK AO2 SLP094 T01940161 50003
BOS,8/29/2020 3:54,KBOS 290354Z 18004KT 10SM BKN250 19/16 A2980 RMK AO2 SLP092 T01940161
BOS,8/29/2020 4:54,KBOS 290454Z 16003KT 10SM FEW150 BKN250 19/17 A2980 RMK AO2 SLP090 T01890167 402780161
BOS,8/29/2020 5:54,KBOS 290554Z 00000KT 10SM OVC045 19/17 A2979 RMK AO2 SLP088 T01890172 10211 20189 56006
BOS,8/29/2020 6:54,KBOS 290654Z 07003KT 10SM BKN049 OVC150 19/17 A2978 RMK AO2 SLP084 T01890172
BOS,8/29/2020 7:54,KBOS 290754Z 00000KT 10SM SCT037 OVC055 19/17 A2976 RMK AO2 SLP078 T01890167
BOS,8/29/2020 8:54,KBOS 290854Z 08005KT 10SM BKN034 BKN055 OVC070 19/17 A2974 RMK AO2 SLP071 T01890167 58017
BOS,8/29/2020 9:38,KBOS 290938Z 10007KT 10SM SCT006 BKN029 OVC090 19/17 A2973 RMK AO2 T01890172
BOS,8/29/2020 9:54,KBOS 290954Z 10006KT 10SM BKN006 OVC029 19/17 A2973 RMK AO2 SLP066 T01890172
BOS,8/29/2020 10:29,KBOS 291029Z 12005KT 10SM SCT006 OVC011 19/18 A2972 RMK AO2 T01940178
BOS,8/29/2020 10:54,KBOS 291054Z 14004KT 10SM BKN006 OVC012 19/18 A2972 RMK AO2 SLP062 T01940183
BOS,8/29/2020 11:47,KBOS 291147Z 16007KT 2SM -RA BR OVC006 20/19 A2970 RMK AO2 SFC VIS 3 RAB43 P0000 T02000194
BOS,8/29/2020 11:54,KBOS 291154Z 16009KT 5SM -RA BR OVC006 21/20 A2969 RMK AO2 RAB43 SLP053 P0000 60000 T02060200 10206 20183 58018
BOS,8/29/2020 12:54,KBOS 291254Z 19010KT 10SM SCT006 BKN011 OVC017 22/21 A2966 RMK AO2 RAE03B42E52 SLP042 P0000 T02220206
BOS,8/29/2020 13:43,KBOS 291343Z 19009KT 10SM -RA OVC015 23/21 A2964 RMK AO2 RAB43 P0000 T02330206
BOS,8/29/2020 13:54,KBOS 291354Z 19009KT 10SM FEW008 OVC015 23/21 A2964 RMK AO2 RAB43E54 SLP036 P0000 T02280206
BOS,8/29/2020 14:54,KBOS 291454Z 19010KT 10SM -RA FEW009 BKN028 OVC070 23/21 A2962 RMK AO2 RAB1356 SLP029 P0001 60001 T02280211 56014
BOS,8/29/2020 15:54,KBOS 291554Z 19009KT 10SM -RA FEW009 BKN029 OVC075 23/22 A2959 RMK AO2 SLP019 P0002 T02280217
BOS,8/29/2020 16:54,KBOS 291654Z 20010KT 10SM -RA FEW009 BKN027 OVC055 23/21 A2956 RMK AO2 SLP010 P0003 T02280211
BOS,8/29/2020 17:28,KBOS 291728Z 20010KT 10SM -RA BKN014 OVC055 23/22 A2954 RMK AO2 P0001 T02280217
BOS,8/29/2020 17:54,KBOS 291754Z 20010KT 10SM -RA BKN014 BKN048 OVC130 23/22 A2953 RMK AO2 SLP998 P0001 60007 T02330217 10233 20206 58031
BOS,8/29/2020 18:54,KBOS 291854Z 21012KT 10SM -RA BKN014 BKN021 OVC038 24/22 A2950 RMK AO2 RAE1756B25 SLP989 P0000 T02390217
BOS,8/29/2020 19:24,KBOS 291924Z 21011KT 10SM -RA BKN015 OVC025 24/22 A2948 RMK AO2 P0000 T02440222
BOS,8/29/2020 19:54,KBOS 291954Z 22009KT 10SM BKN015 BKN020 OVC038 24/22 A2947 RMK AO2 RAE47 SLP978 P0000 T02440222
BOS,8/29/2020 20:54,KBOS 292054Z 20007KT 10SM BKN015 BKN170 OVC200 24/22 A2945 RMK AO2 RAB02E37 SLP972 P0000 60000 T02390222 56026
BOS,8/29/2020 21:54,KBOS 292154Z 22008KT 10SM BKN018 OVC180 24/22 A2945 RMK AO2 SLP973 BINOVC T02440217
BOS,8/29/2020 22:34,KBOS 292234Z 20009KT 10SM SCT021 BKN180 24/21 A2945 RMK AO2 T02390211
BOS,8/29/2020 22:54,KBOS 292254Z 19009KT 10SM FEW022 BKN180 BKN250 24/21 A2944 RMK AO2 SLP969 T02390211
BOS,8/29/2020 23:54,KBOS 292354Z 19008KT 10SM FEW016 FEW160 BKN250 23/21 A2942 RMK AO2 SLP964 60000 T02280211 10244 20228 58008
BOS,8/30/2020 0:54,KBOS 300054Z 22013KT 10SM SCT012 SCT160 BKN250 23/21 A2943 RMK AO2 SLP964 T02280211
BOS,8/30/2020 1:54,KBOS 300154Z 25010KT 10SM SCT014 SCT200 23/21 A2943 RMK AO2 SLP967 T02330211
BOS,8/30/2020 2:54,KBOS 300254Z 22012KT 10SM FEW015 SCT060 SCT200 23/21 A2940 RMK AO2 SLP956 T02280206 58008
BOS,8/30/2020 3:54,KBOS 300354Z 27012G21KT 10SM SCT042 BKN100 24/19 A2942 RMK AO2 SLP961 T02390189
BOS,8/30/2020 4:54,KBOS 300454Z 28017G27KT 10SM FEW042 FEW100 22/17 A2941 RMK AO2 PK WND 27027/0454 SLP960 T02220167 402440183
BOS,8/30/2020 5:54,KBOS 300554Z 27014G23KT 10SM FEW045 21/16 A2942 RMK AO2 PK WND 29027/0503 SLP961 T02110156 10239 20211 51005
BOS,8/30/2020 6:54,KBOS 300654Z 27015G24KT 10SM CLR 20/14 A2942 RMK AO2 SLP962 T02000144
BOS,8/30/2020 7:54,KBOS 300754Z 28016G26KT 10SM CLR 19/13 A2942 RMK AO2 PK WND 27026/0746 SLP962 T01940133
BOS,8/30/2020 8:54,KBOS 300854Z 27014G23KT 10SM FEW250 19/13 A2945 RMK AO2 SLP972 T01940128 53010
BOS,8/30/2020 9:54,KBOS 300954Z 26010KT 10SM FEW040 FEW250 18/12 A2948 RMK AO2 SLP981 T01830122
BOS,8/30/2020 10:54,KBOS 301054Z 25011KT 10SM FEW040 FEW250 19/12 A2950 RMK AO2 SLP990 T01890122
BOS,8/30/2020 11:54,KBOS 301154Z 25013KT 10SM FEW040 FEW250 20/13 A2953 RMK AO2 SLP999 70007 T02000128 10211 20183 52027
BOS,8/30/2020 12:54,KBOS 301254Z 26016G21KT 10SM FEW035 FEW250 22/12 A2955 RMK AO2 SLP006 T02170122
BOS,8/30/2020 14:54,KBOS 301454Z 29016KT 10SM SCT048 SCT250 23/11 A2959 RMK AO2 PK WND 29026/1432 SLP019 T02330111 51020
BOS,8/30/2020 15:54,KBOS 301554Z 32014G23KT 10SM SCT048 SCT250 23/11 A2961 RMK AO2 PK WND 29026/1517 SLP026 T02330111
BOS,8/30/2020 16:54,KBOS 301654Z 32015G23KT 10SM SCT050 SCT250 24/09 A2963 RMK AO2 SLP035 T02440094
BOS,8/30/2020 17:54,KBOS 301754Z 31016G23KT 10SM SCT050 SCT250 24/09 A2966 RMK AO2 PK WND 32028/1714 SLP043 T02390089 10244 20200 53023
BOS,8/30/2020 18:54,KBOS 301854Z 32020G26KT 10SM SCT060 BKN250 24/08 A2967 RMK AO2 PK WND 30026/1846 SLP048 T02390083
BOS,8/30/2020 19:54,KBOS 301954Z 31016G25KT 10SM SCT060 SCT250 24/08 A2970 RMK AO2 PK WND 32026/1918 SLP055 T02390083
BOS,8/30/2020 20:54,KBOS 302054Z 31020G27KT 10SM SCT060 SCT250 23/07 A2973 RMK AO2 PK WND 32028/2010 SLP066 T02280067 53023
BOS,8/30/2020 21:54,KBOS 302154Z 31019G27KT 10SM FEW060 FEW250 22/06 A2976 RMK AO2 PK WND 29027/2151 SLP075 T02220061
BOS,8/30/2020 22:54,KBOS 302254Z 32011KT 10SM CLR 21/06 A2980 RMK AO2 PK WND 33026/2205 SLP090 T02110061
BOS,8/30/2020 23:54,KBOS 302354Z 32008KT 10SM CLR 20/06 A2984 RMK AO2 SLP104 T02000061 10250 20200 53038
BOS,8/31/2020 0:54,KBOS 310054Z 32008KT 10SM CLR 19/07 A2988 RMK AO2 SLP118 T01940067
BOS,8/31/2020 1:54,KBOS 310154Z 28004KT 10SM CLR 18/07 A2989 RMK AO2 SLP122 T01830067
BOS,8/31/2020 2:54,KBOS 310254Z 28006KT 10SM CLR 18/07 A2991 RMK AO2 SLP127 T01780072 51023
BOS,8/31/2020 3:54,KBOS 310354Z 29007KT 10SM CLR 18/07 A2993 RMK AO2 SLP134 T01780072
BOS,8/31/2020 4:54,KBOS 310454Z 28007KT 10SM CLR 17/08 A2996 RMK AO2 SLP143 T01720078 402500172
BOS,8/31/2020 5:54,KBOS 310554Z 30008KT 10SM FEW250 17/08 A2997 RMK AO2 SLP148 T01670083 10200 20161 51021
BOS,8/31/2020 6:54,KBOS 310654Z 28008KT 10SM FEW250 16/09 A2999 RMK AO2 SLP155 T01610089
BOS,8/31/2020 7:54,KBOS 310754Z 28007KT 10SM FEW250 15/09 A3000 RMK AO2 SLP159 T01500089
BOS,8/31/2020 8:54,KBOS 310854Z 29007KT 10SM FEW250 15/09 A3002 RMK AO2 SLP165 T01500089 51017
BOS,8/31/2020 9:54,KBOS 310954Z 30004KT 10SM CLR 14/09 A3005 RMK AO2 SLP174 T01440089
BOS,8/31/2020 10:54,KBOS 311054Z 23003KT 10SM FEW250 16/10 A3008 RMK AO2 SLP184 T01560100
BOS,8/31/2020 11:54,KBOS 311154Z 31005KT 10SM FEW250 17/09 A3009 RMK AO2 SLP189 T01720094 10172 20144 51024
BOS,8/31/2020 12:54,KBOS 311254Z 33003KT 10SM FEW250 19/09 A3010 RMK AO2 SLP193 T01940094
BOS,8/31/2020 13:54,KBOS 311354Z 35005KT 10SM FEW250 21/09 A3011 RMK AO2 SLP194 T02060094
BOS,8/31/2020 14:54,KBOS 311454Z 08007KT 10SM FEW050 FEW250 21/11 A3010 RMK AO2 SLP193 T02060106 50004
BOS,8/31/2020 15:54,KBOS 311554Z 13008KT 10SM FEW045 FEW200 SCT250 20/11 A3010 RMK AO2 SLP192 T02000111
BOS,8/31/2020 16:54,KBOS 311654Z 11009KT 10SM FEW045 FEW200 BKN250 21/10 A3009 RMK AO2 SLP190 T02110100
BOS,8/31/2020 17:54,KBOS 311754Z 11013KT 10SM SCT060 SCT200 BKN250 21/13 A3009 RMK AO2 SLP189 T02110128 10217 20172 57004
BOS,8/31/2020 18:54,KBOS 311854Z 10011KT 10SM BKN070 BKN200 OVC250 20/12 A3009 RMK AO2 SLP190 T02000122
BOS,8/31/2020 19:54,KBOS 311954Z 12008KT 10SM SCT060 OVC220 21/13 A3009 RMK AO2 SLP189 T02060128
BOS,8/31/2020 20:54,KBOS 312054Z 12010KT 10SM FEW060 SCT180 BKN220 21/13 A3009 RMK AO2 SLP189 T02060133 51001
BOS,8/31/2020 21:54,KBOS 312154Z 14010KT 10SM FEW060 FEW180 BKN250 20/13 A3010 RMK AO2 SLP193 T02000133
BOS,8/31/2020 22:54,KBOS 312254Z 16008KT 10SM FEW060 FEW090 BKN250 19/13 A3012 RMK AO2 SLP197 T01940133
BOS,8/31/2020 23:54,KBOS 312354Z 19007KT 10SM FEW060 FEW090 BKN250 19/13 A3013 RMK AO2 SLP202 T01890128 10217 20189 53013
BOS,9/1/2020 0:54,KBOS 010054Z 18007KT 10SM FEW060 BKN250 18/12 A3015 RMK AO2 SLP208 T01830122
BOS,9/1/2020 1:54,KBOS 010154Z 20009KT 10SM FEW080 SCT250 18/12 A3015 RMK AO2 SLP208 T01780122
BOS,9/1/2020 2:54,KBOS 010254Z 21008KT 10SM FEW100 SCT250 17/13 A3017 RMK AO2 SLP214 T01720128 51012
BOS,9/1/2020 3:54,KBOS 010354Z 20006KT 10SM FEW100 BKN250 17/13 A3017 RMK AO2 SLP217 T01670128
BOS,9/1/2020 5:54,KBOS 010554Z 19007KT 10SM FEW100 BKN250 17/14 A3016 RMK AO2 SLP214 T01720139 10200 20167 58000
BOS,9/1/2020 6:54,KBOS 010654Z 18007KT 10SM SCT120 BKN250 17/14 A3016 RMK AO2 SLP213 T01670139
BOS,9/1/2020 7:54,KBOS 010754Z 18003KT 10SM SCT120 BKN250 16/13 A3019 RMK AO2 SLP223 T01610133
BOS,9/1/2020 8:54,KBOS 010854Z 16003KT 10SM SCT120 BKN250 16/14 A3020 RMK AO2 SLP225 T01610139 53011
BOS,9/1/2020 9:54,KBOS 010954Z 14004KT 10SM FEW120 FEW250 16/14 A3021 RMK AO2 SLP230 T01610139
BOS,9/1/2020 10:54,KBOS 011054Z 11004KT 10SM FEW120 SCT250 16/14 A3021 RMK AO2 SLP230 T01610144
BOS,9/1/2020 12:54,KBOS 011254Z 13008KT 10SM FEW120 BKN250 19/16 A3021 RMK AO2 SLP228 T01940156
BOS,9/1/2020 13:54,KBOS 011354Z 10008KT 10SM FEW040 BKN250 21/14 A3022 RMK AO2 SLP231 T02060144
BOS,9/1/2020 14:54,KBOS 011454Z 11015KT 10SM FEW040 BKN250 21/16 A3021 RMK AO2 SLP230 T02060156 50001
BOS,9/1/2020 15:54,KBOS 011554Z 10014KT 10SM FEW040 BKN250 22/16 A3021 RMK AO2 SLP230 T02170156
BOS,9/1/2020 16:54,KBOS 011654Z 10014KT 10SM SCT039 BKN250 22/15 A3020 RMK AO2 SLP226 T02170150
BOS,9/1/2020 17:54,KBOS 011754Z 10017KT 10SM SCT039 BKN250 22/14 A3018 RMK AO2 SLP220 T02220139 10222 20178 58010
BOS,9/1/2020 18:54,KBOS 011854Z 10017KT 10SM FEW041 SCT110 BKN250 22/13 A3017 RMK AO2 SLP215 T02220128
BOS,9/1/2020 19:54,KBOS 011954Z 10020KT 10SM FEW041 SCT110 BKN250 22/14 A3015 RMK AO2 SLP209 T02220139
BOS,9/1/2020 20:54,KBOS 012054Z 11017KT 10SM FEW041 SCT110 BKN250 21/14 A3015 RMK AO2 SLP210 T02110144 55010
BOS,9/1/2020 21:54,KBOS 012154Z 11016KT 10SM FEW040 FEW250 21/14 A3016 RMK AO2 SLP211 T02060139
BOS,9/1/2020 22:54,KBOS 012254Z 11011KT 10SM FEW040 FEW120 SCT230 19/14 A3017 RMK AO2 SLP214 T01940139
BOS,9/1/2020 23:54,KBOS 012354Z 13011KT 10SM FEW040 FEW140 SCT250 18/14 A3018 RMK AO2 SLP219 T01830139 10222 20183 53009
BOS,9/2/2020 0:54,KBOS 020054Z 14010KT 10SM FEW140 FEW250 18/14 A3020 RMK AO2 SLP225 T01830139
BOS,9/2/2020 1:54,KBOS 020154Z 14010KT 10SM FEW110 FEW250 18/14 A3018 RMK AO2 SLP220 T01780139
BOS,9/2/2020 2:54,KBOS 020254Z 14005KT 10SM SCT250 17/14 A3017 RMK AO2 SLP217 T01720139 58002
BOS,9/2/2020 3:54,KBOS 020354Z 16003KT 10SM BKN250 17/14 A3017 RMK AO2 SLP216 T01670139
BOS,9/2/2020 4:54,KBOS 020454Z 08003KT 10SM OVC250 17/14 A3016 RMK AO2 SLP212 T01670139 402220150
BOS,9/2/2020 5:54,KBOS 020554Z 11004KT 10SM OVC250 17/15 A3013 RMK AO2 SLP202 T01670150 10183 20167 58016
BOS,9/2/2020 6:54,KBOS 020654Z 10005KT 10SM FEW110 OVC250 17/14 A3011 RMK AO2 SLP197 T01720144
BOS,9/2/2020 7:54,KBOS 020754Z 10006KT 10SM FEW100 OVC250 17/14 A3009 RMK AO2 SLP189 T01720144
BOS,9/2/2020 8:46,KBOS 020846Z 11006KT 10SM BKN025 OVC055 18/15 A3008 RMK AO2 T01780150
BOS,9/2/2020 8:54,KBOS 020854Z 11007KT 10SM BKN027 OVC055 18/15 A3008 RMK AO2 SLP185 T01780150 56017
BOS,9/2/2020 9:54,KBOS 020954Z 12008KT 10SM FEW021 BKN035 OVC050 18/16 A3007 RMK AO2 SLP180 T01780156
BOS,9/2/2020 10:34,KBOS 021034Z 11006KT 10SM BKN020 OVC035 18/16 A3005 RMK AO2 T01830161
BOS,9/2/2020 10:54,KBOS 021054Z 11006KT 10SM BKN020 OVC035 18/16 A3006 RMK AO2 SLP177 T01830161
BOS,9/2/2020 11:01,KBOS 021101Z 12003KT 10SM SCT020 SCT029 OVC044 18/16 A3006 RMK AO2 T01830161
BOS,9/2/2020 11:21,KBOS 021121Z 11005KT 10SM BKN016 OVC050 18/16 A3006 RMK AO2 T01830161
BOS,9/2/2020 11:54,KBOS 021154Z 12005KT 10SM BKN016 OVC028 19/17 A3005 RMK AO2 SLP177 T01890167 10189 20167 56008
BOS,9/2/2020 12:54,KBOS 021254Z 11004KT 10SM BKN015 OVC060 19/17 A3005 RMK AO2 SLP174 T01890167
BOS,9/2/2020 13:54,KBOS 021354Z 07005KT 10SM FEW015 OVC055 19/17 A3003 RMK AO2 RAB10E26 SLP169 P0000 T01940172
BOS,9/2/2020 14:54,KBOS 021454Z 10007KT 10SM FEW015 OVC050 20/17 A3000 RMK AO2 SLP160 60000 T02000172 58014
BOS,9/2/2020 15:54,KBOS 021554Z 11010KT 10SM -RA FEW021 BKN050 OVC060 19/18 A2998 RMK AO2 RAB1458 SLP152 P0000 T01890178
BOS,9/2/2020 16:54,KBOS 021654Z 11011KT 8SM -RA BKN021 OVC045 19/18 A2996 RMK AO2 SLP145 P0003 T01890183
BOS,9/2/2020 17:49,KBOS 021749Z 12007KT 2 1/2SM R04R/6000VP6000FT RA BR OVC011 19/18 A2995 RMK AO2 P0004
BOS,9/2/2020 17:54,KBOS 021754Z 13007KT 3SM -RA BR OVC009 19/18 A2995 RMK AO2 SLP140 P0004 60007 T01890183 10200 20189 56013
BOS,9/2/2020 18:27,KBOS 021827Z 16010KT 2SM R04R/6000VP6000FT RA BR SCT009 BKN016 OVC022 19/19 A2993 RMK AO2 SFC VIS 2 1/2 P0003 T01940189
BOS,9/2/2020 18:52,KBOS 021852Z 17010KT 1 3/4SM R04R/4500VP6000FT -RA BR FEW010 BKN029 OVC048 19/19 A2992 RMK AO2 TWR VIS 2 P0011
BOS,9/2/2020 18:54,KBOS 021854Z 17010KT 2SM R04R/4500VP6000FT -RA BR FEW010 BKN029 OVC048 19/18 A2992 RMK AO2 SLP132 P0011 T01940183
BOS,9/2/2020 19:07,KBOS 021907Z 15013KT 2SM R04R/5000VP6000FT -RA BR SCT010 BKN015 OVC022 18/18 A2992 RMK AO2 CIG 010 E P0001 T01830178
BOS,9/2/2020 19:29,KBOS 021929Z 14008KT 10SM -RA FEW008 FEW012 OVC022 18/17 A2991 RMK AO2 P0002 T01830172
BOS,9/2/2020 19:54,KBOS 021954Z 12007KT 10SM FEW015 OVC021 18/18 A2990 RMK AO2 RAE33 SLP123 P0002 T01830178
BOS,9/2/2020 20:07,KBOS 022007Z 13008KT 10SM BKN013 OVC021 18/17 A2989 RMK AO2 T01830172
BOS,9/2/2020 20:54,KBOS 022054Z 12005KT 10SM OVC009 18/18 A2987 RMK AO2 SLP114 60013 T01830178 56017
BOS,9/2/2020 21:21,KBOS 022121Z 13003KT 2 1/2SM -RA BR OVC007 18/18 A2986 RMK AO2 SFC VIS 4 RAB14 P0000 T01830178
BOS,9/2/2020 21:40,KBOS 022140Z 14003KT 3SM OVC006 18/18 A2985 RMK A02 SFC VIS 10 RAB14E29 P0000 T01830178
BOS,9/2/2020 21:54,KBOS 022154Z 00000KT 2SM -RA BR OVC006 18/18 A2984 RMK AO2 SFC VIS 6 RAB14E29B49 SLP105 P0000 T01830178
BOS,9/2/2020 22:25,KBOS 022225Z 00000KT 1SM R04R/P6000FT BR OVC006 19/18 A2984 RMK AO2 SFC VIS 2 RAE2159B16E25 P0000 T01890183
BOS,9/2/2020 22:54,KBOS 022254Z 17004KT 1SM R04R/P6000FT BR OVC005 19/19 A2983 RMK AO2 SFC VIS 3 RAE2159B16E25 SLP099 P0000 T01940189
BOS,9/2/2020 23:44,KBOS 022344Z 19004KT 7SM OVC005 19/19 A2982 RMK AO2 T01940189
BOS,9/2/2020 23:54,KBOS 022354Z 21003KT 7SM OVC005 20/19 A2982 RMK AO2 SLP098 60013 T02000194 10200 20183 56016
BOS,9/3/2020 0:09,KBOS 030009Z 00000KT 7SM OVC004 20/19 A2982 RMK AO2 T02000194
BOS,9/3/2020 0:33,KBOS 030033Z 19006KT 1 1/2SM BR OVC004 21/20 A2982 RMK AO2 SFC VIS 6 T02060200
BOS,9/3/2020 0:54,KBOS 030054Z 20006KT 1 1/2SM BR OVC003 21/20 A2983 RMK A02 SFC VIS 6 SLP100 T02060200
BOS,9/3/2020 1:54,KBOS 030154Z 19008KT 1 1/2SM BR OVC004 21/21 A2982 RMK AO2 SFC VIS 6 SLP098 T02060206
BOS,9/3/2020 2:12,KBOS 030212Z 21007KT 1 1/2SM BR OVC005 21/21 A2982 RMK A02 SFC VIS 6 T02110206
BOS,9/3/2020 2:54,KBOS 030254Z 19009KT 1 1/2SM BR OVC005 21/21 A2981 RMK AO2 SFC VIS 6 SLP093 T02110206 58005
BOS,9/3/2020 3:54,KBOS 030354Z 20009KT 1 1/2SM BR OVC009 22/21 A2980 RMK AO2 SFC VIS 6 SLP090 T02170206
BOS,9/3/2020 4:03,KBOS 030403Z 19009KT 10SM BKN008 OVC080 22/21 A2979 RMK AO2 T02170206
BOS,9/3/2020 4:44,KBOS 030444Z 21010KT 10SM BKN009 OVC070 22/21 A2979 RMK AO2 T02170206
BOS,9/3/2020 4:54,KBOS 030454Z 19008KT 10SM -RA BKN008 OVC070 22/21 A2978 RMK AO2 RAB49 SLP085 P0000 T02170206 402170167
BOS,9/3/2020 5:54,KBOS 030554Z 21007KT 10SM BKN008 BKN070 OVC085 22/21 A2978 RMK AO2 RAE23 SLP083 P0000 60000 T02170211 10217 20200 56010
BOS,9/3/2020 6:14,KBOS 030614Z 20008KT 10SM SCT008 BKN050 OVC070 22/21 A2977 RMK AO2 T02170206
BOS,9/3/2020 6:54,KBOS 030654Z 22009KT 10SM FEW008 OVC065 22/21 A2977 RMK AO2 SLP080 T02170211
BOS,9/3/2020 7:39,KBOS 030739Z 23011KT 10SM BKN008 OVC060 22/21 A2976 RMK AO2 T02220211
BOS,9/3/2020 7:54,KBOS 030754Z 22011KT 10SM BKN008 OVC050 22/21 A2976 RMK AO2 SLP076 T02220211
BOS,9/3/2020 8:54,KBOS 030854Z 24007KT 9SM OVC006 22/22 A2977 RMK AO2 SLP081 T02220217 55002
BOS,9/3/2020 9:54,KBOS 030954Z 21004KT 10SM BKN006 OVC075 22/22 A2977 RMK AO2 RAB00E36 SLP081 P0001 T02220217
BOS,9/3/2020 10:14,KBOS 031014Z 21006KT 5SM -RA BR SCT006 BKN042 OVC070 22/21 A2977 RMK AO2 RAB10 P0000 T02170211
BOS,9/3/2020 10:54,KBOS 031054Z 20004KT 6SM BR SCT006 BKN060 22/22 A2978 RMK AO2 RAB10E23 SLP083 P0000 T02220217
BOS,9/3/2020 11:54,KBOS 031154Z 00000KT 10SM FEW006 SCT060 BKN200 23/23 A2979 RMK AO2 SLP086 60001 70021 T02330228 10233 20217 53005
BOS,9/3/2020 12:18,KBOS 031218Z 24003KT 10SM FEW020 BKN025 BKN090 BKN200 24/22 A2979 RMK AO2 T02390222
BOS,9/3/2020 12:54,KBOS 031254Z 34005KT 10SM FEW009 BKN024 OVC065 24/22 A2979 RMK AO2 SLP088 T02390217
BOS,9/3/2020 13:12,KBOS 031312Z VRB03KT 10SM FEW011 SCT024 BKN070 24/22 A2980 RMK AO2 T02440222
BOS,9/3/2020 13:54,KBOS 031354Z 36007KT 10SM SCT015 BKN055 OVC070 25/21 A2980 RMK AO2 SLP091 T02500206
BOS,9/3/2020 14:54,KBOS 031454Z 35007KT 10SM FEW016 BKN031 OVC048 23/19 A2980 RMK AO2 SLP092 T02330194 51006
BOS,9/3/2020 15:24,KBOS 031524Z 35007KT 10SM FEW016 OVC029 23/20 A2980 RMK AO2 T02280200
BOS,9/3/2020 15:54,KBOS 031554Z 05006KT 10SM BKN011 OVC029 22/20 A2979 RMK AO2 SLP086 T02220200
BOS,9/3/2020 16:54,KBOS 031654Z 02009KT 10SM -RA OVC011 22/20 A2979 RMK AO2 RAB40 SLP086 P0000 T02170200
BOS,9/3/2020 17:54,KBOS 031754Z 36007KT 10SM BKN011 OVC024 21/18 A2979 RMK AO2 RAE1656B13E30 SLP089 P0000 60000 T02110183 10250 20206 53003
BOS,9/3/2020 18:48,KBOS 031848Z 35006KT 10SM FEW012 OVC017 22/18 A2977 RMK AO2
BOS,9/3/2020 18:54,KBOS 031854Z 36005KT 10SM FEW012 OVC017 22/18 A2977 RMK AO2 SLP081 T02220183
BOS,9/3/2020 19:54,KBOS 031954Z 00000KT 10SM FEW017 BKN025 23/18 A2976 RMK AO2 SLP076 T02330183
BOS,9/3/2020 20:21,KBOS 032021Z 15006KT 10SM FEW017 SCT025 BKN220 23/18 A2976 RMK AO2 T02280183
BOS,9/3/2020 20:54,KBOS 032054Z 12007KT 10SM FEW017 SCT025 BKN220 21/17 A2975 RMK AO2 SLP073 T02060167 56015
BOS,9/3/2020 21:54,KBOS 032154Z 13006KT 10SM FEW015 FEW025 SCT150 BKN220 20/17 A2974 RMK AO2 SLP070 T02000172
BOS,9/3/2020 22:54,KBOS 032254Z 13004KT 10SM FEW017 FEW033 BKN170 BKN250 19/18 A2974 RMK AO2 SLP071 T01940178
BOS,9/3/2020 23:54,KBOS 032354Z 12004KT 10SM FEW035 BKN130 BKN250 19/18 A2974 RMK AO2 SLP070 T01940178 10233 20189 56003
BOS,9/4/2020 0:54,KBOS 040054Z 00000KT 10SM SCT110 BKN150 19/18 A2975 RMK AO2 SLP074 T01940178
BOS,9/4/2020 1:54,KBOS 040154Z 00000KT 10SM FEW110 BKN170 19/18 A2976 RMK AO2 SLP077 T01890178
BOS,9/4/2020 2:54,KBOS 040254Z 15004KT 10SM SCT070 SCT110 BKN160 19/18 A2975 RMK AO2 SLP074 T01940183 50004
BOS,9/4/2020 3:54,KBOS 040354Z 16004KT 9SM FEW070 BKN140 19/18 A2975 RMK AO2 SLP072 T01940183
BOS,9/4/2020 4:54,KBOS 040454Z 17005KT 10SM BKN075 BKN120 20/19 A2973 RMK AO2 SLP068 T02000194 402500189
BOS,9/4/2020 5:54,KBOS 040554Z 17004KT 10SM BKN055 OVC075 20/19 A2973 RMK AO2 SLP068 T02000194 10206 20189 56006
BOS,9/4/2020 6:54,KBOS 040654Z 18004KT 10SM FEW035 SCT055 BKN110 20/18 A2973 RMK AO2 SLP066 T02000183
